tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;Total ;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;punto;term;rec;ron;multi;saldo anterior 
22916;05/02/2021;28/02/2021;3226;0;0;0;3226;;;due;14321;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21774
22917;05/02/2021;28/02/2021;11290;0;0;0;11290;;;due;14322;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13710
22918;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14323;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22919;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14324;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22920;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14325;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22921;05/02/2021;28/02/2021;27000;0;0;0;27000;;;due;14326;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-28000
22922;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14327;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22923;05/02/2021;28/02/2021;24167;0;0;0;24167;;;due;14328;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-833
22924;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14329;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22925;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14330;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22926;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14331;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22927;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14332;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22928;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14333;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
22929;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14334;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22930;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14335;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22931;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14336;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22932;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14337;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22933;05/02/2021;28/02/2021;40887;0;0;3992;44879;;;due;14338;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;19879
22934;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14339;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22935;05/02/2021;28/02/2021;4472;0;0;0;4472;;;due;14340;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-20528
22936;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14341;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22937;05/02/2021;28/02/2021;2500;0;0;0;2500;;;due;14342;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-22500
22938;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14343;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22939;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14344;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22940;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14345;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22941;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14346;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22942;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14347;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22943;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14348;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22944;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14349;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22945;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14350;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22946;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14351;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22947;05/02/2021;28/02/2021;16500;0;0;0;16500;;;due;14352;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-8500
22948;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14353;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22949;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14354;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22950;05/02/2021;28/02/2021;-8494;0;0;0;-8494;Cash;;paid;14355;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-63494
22951;05/02/2021;28/02/2021;37675;0;0;3992;41667;;;due;14356;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;16667
22952;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14357;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22953;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14358;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22954;05/02/2021;28/02/2021;31008;0;0;3992;35000;;;due;14359;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;10000
22955;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14360;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22956;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14361;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22957;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14362;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22958;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14363;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22959;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14364;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22960;05/02/2021;28/02/2021;-806;0;0;0;-806;Cash;;paid;14365;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25806
22961;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14366;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22962;05/02/2021;28/02/2021;23333;0;0;0;23333;;;due;14367;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1667
22963;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14368;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22964;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14369;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22965;05/02/2021;28/02/2021;-39032;0;0;0;-39032;Cash;;paid;14370;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-94032
22966;05/02/2021;28/02/2021;43589;0;0;3992;47581;;;due;14371;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;22581
22967;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14372;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22968;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14373;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22969;05/02/2021;28/02/2021;13710;0;0;0;13710;;;due;14374;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-11290
22970;05/02/2021;28/02/2021;11290;0;0;0;11290;;;due;14375;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13710
22971;05/02/2021;28/02/2021;3226;0;0;0;3226;;;due;14376;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21774
22972;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14377;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
22973;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14378;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22974;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14379;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22975;05/02/2021;28/02/2021;16129;0;0;0;16129;;;due;14380;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-8871
22976;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14381;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22977;05/02/2021;28/02/2021;54008;0;0;3992;58000;;;due;14382;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;33000
22978;05/02/2021;28/02/2021;13400;0;0;0;13400;;;due;14383;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-11600
22979;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14384;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22980;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14385;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22981;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14386;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
22982;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14387;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22983;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14388;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22984;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14389;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22985;05/02/2021;28/02/2021;53508;0;0;3992;57500;;;due;14390;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;32500
22986;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14391;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22987;05/02/2021;28/02/2021;1613;0;0;0;1613;;;due;14392;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-23387
22988;05/02/2021;28/02/2021;-10484;0;0;0;-10484;Cash;;paid;14393;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-35484
22989;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14394;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22990;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14395;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22991;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14396;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22992;05/02/2021;28/02/2021;-11667;0;0;0;-11667;Cash;;paid;14397;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-36667
22993;05/02/2021;28/02/2021;18000;0;0;0;18000;;;due;14398;26;;2;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Suspendido;0;-27000
22994;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14399;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22995;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14400;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22996;05/02/2021;28/02/2021;-644;0;0;0;-644;Cash;;paid;14401;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25644
22997;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14402;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22998;05/02/2021;28/02/2021;-833;0;0;0;-833;Cash;;paid;14403;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25833
22999;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14404;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23000;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14405;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23001;05/02/2021;28/02/2021;7258;0;0;0;7258;;;due;14406;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-17742
23002;05/02/2021;28/02/2021;2250;0;0;0;2250;;;due;14407;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-22750
23003;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14408;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23004;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14409;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23005;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14410;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23006;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14411;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23007;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14412;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23008;05/02/2021;28/02/2021;7258;0;0;0;7258;;;due;14413;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-17742
23009;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14414;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23010;05/02/2021;28/02/2021;23387;0;0;0;23387;;;due;14415;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1613
23011;05/02/2021;28/02/2021;40175;0;0;3992;44167;;;due;14416;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;19167
23012;05/02/2021;28/02/2021;269;0;0;0;269;;;due;14417;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-54731
23013;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14418;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23014;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14419;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23015;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14420;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23016;05/02/2021;28/02/2021;18333;0;0;0;18333;;;due;14421;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-6667
23017;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14422;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23018;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14423;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23019;05/02/2021;28/02/2021;24167;0;0;0;24167;;;due;14424;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-833
23020;05/02/2021;28/02/2021;17742;0;0;0;17742;;;due;14425;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-7258
23021;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14426;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23022;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14427;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23023;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14428;26;;2;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Suspendido;0;-45000
23024;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14429;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23025;05/02/2021;28/02/2021;1613;0;0;0;1613;;;due;14430;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-23387
23026;05/02/2021;28/02/2021;30268;0;0;3992;34260;;;due;14431;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;9260
23027;05/02/2021;28/02/2021;69408;0;0;3992;73400;;;due;14432;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;48400
23028;05/02/2021;28/02/2021;4167;0;0;0;4167;;;due;14433;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-20833
23029;05/02/2021;28/02/2021;806;0;0;0;806;;;due;14434;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-24194
23030;05/02/2021;28/02/2021;24167;0;0;0;24167;;;due;14435;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-833
23031;05/02/2021;28/02/2021;79108;0;0;3992;83100;;;due;14436;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;58100
23032;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14437;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23033;05/02/2021;28/02/2021;53308;0;0;3992;57300;;;due;14438;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;32300
23034;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14439;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23035;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14440;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23036;05/02/2021;28/02/2021;68508;0;0;3992;72500;;;due;14441;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;47500
23037;05/02/2021;28/02/2021;45175;0;0;3992;49167;;;due;14442;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;24167
23038;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14443;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23039;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14444;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23040;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14445;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
23041;05/02/2021;28/02/2021;6034;0;0;0;6034;;;due;14446;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-18966
23042;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;14447;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;50000
23043;05/02/2021;28/02/2021;56808;0;0;3992;60800;;;due;14448;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35800
23044;05/02/2021;28/02/2021;16129;0;0;0;16129;;;due;14449;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-8871
23045;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14450;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23046;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14451;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23047;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14452;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23048;05/02/2021;28/02/2021;70208;0;0;3992;74200;;;due;14453;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;49200
23049;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14454;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
23050;05/02/2021;28/02/2021;65208;0;0;3992;69200;;;due;14455;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;44200
23051;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14456;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23052;05/02/2021;28/02/2021;32863;0;0;3992;36855;;;due;14457;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11855
23053;05/02/2021;28/02/2021;3333;0;0;0;3333;;;due;14458;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21667
23054;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14459;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23055;05/02/2021;28/02/2021;61008;0;0;3992;65000;;;due;14460;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;40000
23056;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14461;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23057;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14462;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23058;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14463;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23059;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14464;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23060;05/02/2021;28/02/2021;78508;0;0;3992;82500;;;due;14465;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;57500
23061;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14466;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
23062;05/02/2021;28/02/2021;20000;0;0;0;20000;;;due;14467;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-5000
23063;05/02/2021;28/02/2021;2500;0;0;0;2500;;;due;14468;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-22500
23064;05/02/2021;28/02/2021;58908;0;0;3992;62900;;;due;14469;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;37900
23065;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14470;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23066;05/02/2021;28/02/2021;58908;0;0;3992;62900;;;due;14471;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;37900
23067;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14472;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23068;05/02/2021;28/02/2021;6667;0;0;0;6667;;;due;14473;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-18333
23069;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14474;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23070;05/02/2021;28/02/2021;22500;0;0;0;22500;;;due;14475;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-2500
23071;05/02/2021;28/02/2021;60508;0;0;3992;64500;;;due;14476;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;39500
23072;05/02/2021;28/02/2021;62108;0;0;3992;66100;;;due;14477;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;41100
23073;05/02/2021;28/02/2021;60508;0;0;3992;64500;;;due;14478;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;39500
23074;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14479;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23075;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14480;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23076;05/02/2021;28/02/2021;12500;0;0;0;12500;;;due;14481;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-12500
23077;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14482;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23078;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14483;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23079;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;14484;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
23080;05/02/2021;28/02/2021;22675;0;0;3992;26667;;;due;14485;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;1667
23081;05/02/2021;28/02/2021;11290;0;0;0;11290;;;due;14486;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13710
23082;05/02/2021;28/02/2021;21032;0;0;0;21032;;;due;14487;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-3968
23083;05/02/2021;28/02/2021;17500;0;0;0;17500;;;due;14488;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-7500
23084;05/02/2021;28/02/2021;17350;0;0;0;17350;;;due;14489;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-7650
23085;05/02/2021;28/02/2021;62108;0;0;3992;66100;;;due;14490;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;41100
23086;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;14491;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;50000
23087;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;14492;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
23088;05/02/2021;28/02/2021;10833;0;0;0;10833;;;due;14493;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-14167
23089;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14494;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23090;05/02/2021;28/02/2021;47608;0;0;3992;51600;;;due;14495;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;26600
23091;05/02/2021;28/02/2021;8065;0;0;0;8065;;;due;14496;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-16935
23092;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;14497;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
23093;05/02/2021;28/02/2021;7258;0;0;0;7258;;;due;14498;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-17742
